8719 25923
6655 3447 -104
3465 870 188
4191 4205 90
7155 806 -536
177 7192 -409
4183 6209 503
6026 3032 -965
7213 4674 922
3236 2437 733
3090 4991 970
3152 1134 -327
7717 7051 -182
2979 1469 -305
1994 4441 345
754 6542 -443
6927 3098 -53
6647 7772 -237
5026 1742 -178
5373 1154 -454
3752 3525 -423
7778 5400 629
6235 2376 727
4499 1020 830
2798 3535 83
1916 1391 998
6820 2495 152
1542 1085 -765
4918 4589 685
5646 725 -823
1339 274 255
26 627 -148
2191 2925 -283
1560 8426 155
5463 2058 -71
2439 295 -749
5063 4097 312
1394 3566 73
7537 8134 -457
6744 8155 -552
8111 2766 -612
6165 6411 -187
6291 648 980
4379 2796 -617
3960 5839 68
7115 693 266
8423 3948 -170
1315 7266 678
2146 6705 -251
3045 5296 -945
6034 7842 730
7285 865 -963
7905 2010 -924
2393 3630 -719
4431 3886 -88
5788 2770 199
5319 7085 906
4219 4073 -240
958 1657 -806
2058 6265 788
7508 4732 -888
5541 5410 -220
3415 3200 441
695 6600 8
1971 7636 -681
5599 3382 -730
4576 7366 712
3901 8243 903
4182 5484 -406
6865 6922 356
2479 8209 -24
5366 8279 -599
4138 6600 -688
5731 8654 830
5103 5337 957
7978 3258 597
4744 4988 977
3411 2428 -25
2955 1576 121
6673 8283 -542
4091 513 -554
7799 5388 520
4260 2904 -259
1802 8690 -121
543 6008 876
1891 5422 149
247 2832 812
541 2969 747
5929 665 -74
2079 7935 -40
4907 2368 520
5650 5264 -960
4471 3750 655
2361 1373 635
6644 7489 456
8455 7269 -154
1624 1851 -539
2604 356 154
261 5053 -480
1915 216 720
7338 5496 -770
1927 2593 442
713 6805 304
2205 6479 -800
7306 5436 -965
825 2969 773
7178 2566 -663
5467 1467 301
2758 2671 -442
7137 1998 197
4746 8042 -195
7301 7614 796
8709 1211 745
8404 1243 -594
3727 4385 637
2392 2401 232
5727 122 -960
3785 3596 -29
6211 7602 767
1012 268 -283
7175 1814 179
7283 5648 133
3310 4860 -692
526 8488 662
567 3417 449
7057 450 -291
6128 6483 -167
5113 6080 223
5850 795 315
1224 2036 -611
4556 8095 -392
479 3345 917
8713 4075 339
1899 618 507
1450 4569 744
2472 4319 517
7797 7730 974
6282 164 367
6977 3378 315
2202 8673 732
3775 4203 605
2503 380 -932
2796 2225 188
1135 2321 45
7815 1654 966
3084 164 -440
4818 6909 830
5849 3048 -839
7181 6750 -578
5971 3117 -794
7236 7488 264
7975 1571 -355
8521 1331 977
7067 7796 -640
2501 2114 -985
1802 6384 -828
7241 5465 893
6931 4782 643
1498 5779 304
4785 3662 279
5105 2759 -941
447 5991 661
252 1915 -563
2608 2635 819
184 273 -417
4406 2136 87
3228 6956 -808
3530 7375 -638
7002 3822 -81
1511 977 57
1584 408 918
274 542 391
3075 1542 -176
7997 7952 -694
3607 6160 -425
7975 5400 190
3730 3601 950
4979 4762 787
6982 6533 893
3180 1041 -918
7869 7917 822
3583 2407 -476
4437 7579 -169
2847 8367 -876
3495 3556 -854
1320 5038 -777
7641 6728 716
1694 5041 -490
7951 969 812
1272 3707 485
8115 4369 536
5946 4777 736
1258 2859 -955
3557 7275 366
525 1701 250
1650 687 696
8643 4614 -796
412 5238 -297
1075 184 -899
7428 3856 713
1434 7963 -429
6909 4075 -113
6367 2570 -397
4553 864 935
5257 3106 -318
7747 6924 -171
5836 7878 -530
2263 120 -609
969 740 -364
3536 669 -707
2925 185 -798
2114 5668 -931
2651 4582 -747
8023 714 390
1454 6551 414
3846 4934 -242
1341 3753 582
3483 2779 -213
7808 5517 653
7451 2272 -203
1061 274 239
3453 1017 131
6259 8423 -392
8536 3670 620
7085 5434 739
5678 6740 555
2310 7604 434
5042 1434 -89
7796 2592 -573
1967 7380 606
5297 7141 -351
7721 6761 659
4012 3195 9
2880 6563 166
118 1839 295
2808 1602 -279
476 5621 -153
5676 8256 -570
6857 3072 171
2618 4824 666
1123 489 -958
1470 6423 712
3783 4775 742
5625 64 -49
4491 1009 -978
123 1374 -626
6155 1170 -371
2550 1454 811
5079 7974 925
5669 7707 -393
1624 8142 -831
8701 6302 952
4616 6218 687
1518 4407 122
3903 6804 563
1837 7937 -393
611 6355 -775
3274 3579 -47
3075 7640 -629
8514 2308 147
458 3623 248
8693 3091 833
5988 2708 999
8322 8635 370
1420 2121 -609
4487 7639 -819
8278 3788 161
7924 4615 -523
3868 1984 -459
1696 4931 -257
2016 6176 811
218 5113 -162
2804 3405 212
114 6842 -404
621 1948 -961
3960 59 -886
5700 4736 -737
480 678 -50
3353 2943 -202
1985 7920 478
1413 2784 473
4214 2236 -802
7308 4996 229
1977 5918 -491
4288 6251 -702
2767 794 672
7752 8198 -933
1281 531 -106
2438 6814 727
6249 2183 -738
7006 7435 494
4423 3899 232
1675 4623 -16
8562 6992 -98
5393 885 -478
6768 1383 -832
4925 1756 958
1647 2731 -974
7119 2202 -429
973 6636 470
8654 1681 453
6127 2268 -507
8594 484 158
2435 3677 -157
4621 7139 141
2333 2223 -304
1627 6718 665
733 5433 691
7675 6598 -646
5196 8630 -798
2921 959 137
5124 3081 -944
430 5919 646
2801 4540 750
1383 3035 846
7717 8598 424
5955 3821 -948
5996 3866 363
8633 4686 208
1486 833 561
1540 5937 6
4312 7184 -587
6281 2504 -789
3187 1965 -259
8553 4112 -34
4771 3511 -970
7566 7284 -191
3848 6795 -61
46 6358 -456
2557 5947 -383
8112 307 547
2282 6688 923
4189 2341 227
4596 424 -330
7324 2278 933
1330 496 572
6133 6579 -408
3108 5649 329
6567 3371 572
4704 1004 354
6466 2140 627
1846 1460 -646
8204 4600 245
1512 4923 37
7220 5911 934
192 8144 -100
7275 3051 -106
2025 1203 705
7059 4485 565
3042 4987 975
2891 466 -86
7705 2387 -959
7115 1581 -171
4996 2706 120
4143 3683 487
7672 5949 -304
3487 4659 -383
3178 1888 859
3900 6148 705
5374 7968 844
5153 4365 -783
4341 2366 -587
986 7736 -107
2008 3567 984
5440 868 976
7573 800 262
3586 7077 -521
2714 1662 -932
5344 345 -601
5641 6473 -164
665 6510 646
5465 4507 -401
6394 2519 846
8500 5053 -683
2132 6661 96
8334 6478 -868
4985 345 -566
2982 3874 458
7854 8714 -423
6520 4455 227
7577 2148 186
7788 19 431
7926 1432 986
8499 3443 -195
4362 1328 70
226 7852 -400
6930 1703 839
6062 6997 -220
4347 8436 -823
1065 1711 -798
7026 3824 -739
6838 8143 392
2084 1147 -763
4512 1359 -834
4198 4433 37
4876 7413 465
2867 3683 -716
7002 278 820
7381 3845 -621
7713 3861 -498
1755 3070 -414
1264 6186 -826
2337 1418 181
3523 1476 572
6223 336 -167
5445 6885 618
3749 8133 980
3870 8039 434
4460 7974 -665
315 2984 245
7805 2245 -1000
4612 3133 160
7545 1986 -590
3829 628 -827
3190 5086 -519
2554 2117 310
6600 8526 -362
272 2866 -937
6099 2987 -220
7112 6327 116
3751 4073 -621
7089 8675 -647
2806 6879 529
4243 3536 -635
4433 700 586
4791 6413 -444
8582 4442 -244
2105 4609 -445
6973 4635 -727
7450 1593 153
6028 5285 169
438 4204 109
325 2513 -88
966 407 -660
5059 3140 426
375 8541 90
3326 6298 710
8049 4537 -98
7896 7157 514
2864 2732 -361
5592 4448 502
1537 8275 914
2686 4540 812
8048 1382 781
3779 8707 -668
1733 8417 -367
3110 703 -915
6581 2727 625
6986 6367 877
13 7047 747
8158 5273 608
6767 5413 -85
7128 7067 -266
4727 6931 -139
1634 7465 561
698 4144 528
3040 4472 -320
3348 734 -750
3116 2524 -915
3554 5401 -490
7033 3586 -528
2404 5045 419
7147 3108 131
7754 7923 947
6986 3733 -706
5037 20 553
3420 388 -334
4985 6264 -592
4105 1330 856
2534 2494 -967
6055 5182 -182
6514 2453 -57
8114 164 -923
1986 1282 886
4459 5323 837
7572 4540 -12
4003 3371 -210
2927 6886 -123
7998 3826 617
58 4582 810
6348 6467 482
5428 168 -24
7178 5196 324
7668 5196 -461
1458 284 486
2479 3015 973
1284 8683 -845
7472 4775 -596
6277 4390 423
1806 491 301
6401 6192 -101
4691 2941 -204
6088 5308 498
5999 5717 -33
8195 7684 -562
2843 5386 -693
5624 8301 -308
8021 4981 368
691 4042 -354
3184 4021 939
8475 257 370
5134 778 -540
8397 8276 91
8132 7195 -310
2070 2561 -246
7104 7524 595
4168 8162 -444
2822 119 -777
3807 4627 203
5916 8592 -408
3273 6859 925
5384 4211 109
5253 4551 -69
8551 8054 641
2865 6659 551
3030 8232 539
5385 5115 -463
7916 4685 -249
4698 168 75
1266 1019 -837
8270 4318 844
5240 2185 -332
6512 5612 -181
3550 8633 -251
3212 1746 601
7290 8635 436
3163 3828 626
8382 406 48
5178 847 265
3558 860 394
5669 1232 210
3443 7212 -213
8544 4366 698
1572 8453 -35
4000 7443 307
1016 3287 235
2447 7527 -392
3881 7346 -889
2991 6194 -870
3989 1993 -580
7113 2607 987
198 8121 -253
1594 5180 -799
6764 39 -132
7345 4349 647
6050 2480 -184
3987 5024 566
1257 536 47
3400 7003 -458
1486 7169 -943
530 5247 262
7118 6015 702
5873 1611 -431
7721 6585 -345
2403 6819 430
7213 5801 -189
8319 6977 -160
2973 8033 -683
6415 5227 -885
862 5460 -936
3291 8217 564
5280 752 -642
7926 8237 -290
731 6992 -648
579 3784 332
7864 3085 238
1147 1924 690
534 2177 681
4234 6527 -160
572 516 401
2591 6740 -499
4038 7966 970
4050 169 -298
5165 5787 -26
2436 7930 -20
3547 7039 -230
674 7130 10
2525 8282 184
3969 4357 -388
5143 1495 -943
4767 7057 540
3649 2825 -873
4696 4139 -380
5871 423 729
2989 5532 137
3855 2231 413
3016 2727 829
8529 3617 -853
8455 5207 841
1608 3296 375
1733 3478 -641
2035 6823 168
7886 2899 -88
4781 8420 -850
7389 4966 -74
8021 3046 -24
1850 4995 717
126 6247 -765
1351 2585 621
8235 3847 -398
86 7646 277
7065 6575 -970
7149 3616 724
7771 5260 161
190 38 -199
8025 1566 186
8403 234 -34
5486 8286 294
8032 7207 -841
2933 7613 958
7309 7272 789
8080 5627 957
7970 1807 740
6989 2555 -90
5203 4545 -666
2206 1273 670
835 4983 783
8495 1813 314
2116 101 -299
4292 7477 -119
4395 309 406
7866 4159 925
7366 445 -4
6271 8571 72
4893 222 218
8477 1165 508
1152 4080 328
3805 2532 -445
2317 4633 -207
72 1966 -120
3123 17 382
642 1622 960
3541 4156 16
701 3786 477
3829 6453 -881
2910 6677 921
6671 5686 -577
4083 468 -367
188 4574 881
1246 2888 -109
2433 2383 -404
5846 6799 -881
3559 642 -210
7724 2234 962
2491 5520 -26
4640 2073 0
3227 8002 574
2745 6232 -7
5519 6919 -465
1745 5478 591
6986 3734 -868
3332 8451 -628
5103 3153 -677
4347 6770 741
4291 8191 799
4274 8576 787
693 3064 -956
7954 5918 -961
7428 4866 738
4116 1066 -559
1023 1879 408
7605 2676 -966
5596 6337 -681
1154 7609 -420
8138 7682 809
3291 833 335
6001 1641 -281
7266 2425 -104
6078 5334 -225
7195 7907 168
787 2140 509
2409 340 48
4508 2680 584
1785 4753 -396
3232 5626 385
4665 1468 -970
1219 7391 -116
7707 6224 171
6314 7723 470
2839 6485 170
6352 3452 -73
679 4859 -254
5479 4137 802
6600 2875 -75
4765 7910 -290
1669 4867 289
6314 6693 353
5765 5229 -472
2796 3384 220
2517 504 200
7452 5107 855
7134 5003 184
8323 4176 -205
6435 4457 504
719 4828 -865
2461 2419 330
6456 3211 344
1916 2998 -327
8697 8499 -831
7527 7806 -921
299 1726 -710
1795 6064 -762
7575 2733 959
6357 868 370
7246 4581 -227
5747 1514 239
7212 7940 561
3541 1252 -524
1996 2036 9
2124 5325 748
35 6650 128
4601 887 523
2546 5381 968
7873 4714 -420
5185 4821 -484
7649 4663 931
7923 8026 615
6652 1709 -213
2974 8223 -491
415 3602 -127
7707 4054 -910
8691 7733 -366
4358 5982 -61
4696 8029 -851
4389 2685 -522
7951 880 697
7899 7754 -884
2754 2523 -344
7893 8096 236
1359 2509 -167
244 2175 -546
5409 4927 -949
1498 485 55
1515 7876 -816
5399 8630 5
7955 1683 455
2077 5771 244
375 7053 -980
7811 5510 -713
3718 8544 -119
941 5869 -452
4527 8342 279
1238 7286 815
3888 6731 853
261 5568 365
1444 1310 745
7472 6563 -876
1906 3563 41
7741 3646 -18
1477 1372 -382
3324 7033 -85
6893 1751 -786
5117 750 -291
8250 8543 364
3333 4199 872
862 5825 486
6468 564 -553
5706 7566 787
5895 2037 -781
3578 3682 300
8690 4269 340
3455 7737 671
559 3322 199
7046 6754 -176
2045 6894 -247
7603 4327 537
140 7362 -297
3757 8249 828
3802 7810 516
2325 4180 292
5365 3090 610
6863 8448 -454
26 3198 443
6529 4241 675
4741 8502 -15
6828 5700 -934
6556 3064 -924
872 554 -513
5782 7858 501
4996 7224 -107
5885 5995 620
5618 3434 -11
1669 7708 -450
5441 8335 200
7186 1759 656
1284 5743 -692
5686 7513 438
7920 2609 -422
4739 568 -97
5327 2094 271
2918 5147 554
6335 7498 134
473 8338 319
6120 2349 -577
3595 6803 -863
1631 576 770
3423 2819 -901
3115 2586 410
1208 108 726
6244 5095 -538
2520 3506 328
5538 3930 707
6266 6968 218
6284 8224 78
6309 6427 -48
4434 6283 -270
6016 7749 380
4745 6434 55
3411 600 948
7873 5016 918
3373 2418 -489
2637 6346 -250
5172 7426 -699
6545 3604 -529
6746 41 -173
5249 6021 -629
2259 1455 715
5129 2648 830
4583 5957 -566
5932 5204 -418
309 6885 343
5202 5506 191
4910 5864 -960
481 1938 703
8113 774 -275
1511 6853 993
8620 1768 -969
6527 5158 637
2649 6887 435
562 4828 374
5511 3756 828
4988 2075 268
5702 3187 128
8430 1587 -186
1596 1212 724
8485 4552 -87
1747 2212 504
3488 1211 -730
4780 378 -146
382 2533 -600
7695 3885 -355
3189 4837 -806
4989 6252 272
7722 8355 -323
613 8027 -964
3043 1741 538
3859 7420 -92
7013 1908 813
94 8472 564
7042 4663 -84
7172 2827 -35
2542 7528 -552
3405 719 144
6965 8673 954
5856 1776 203
1496 1605 -520
5377 8458 -241
4590 306 205
6007 8014 -68
4747 730 654
8557 6234 -987
1278 3843 753
2112 7775 -821
8471 7709 -856
4133 3542 813
4018 8658 581
3939 1140 139
2746 937 -489
2475 7470 -962
5936 1045 514
903 3586 -812
4815 7726 -678
3389 6434 128
8541 6190 675
1332 2534 791
2407 7819 600
1163 8188 441
2473 429 461
1634 4202 -177
4105 4321 -432
4721 7163 555
273 2963 -175
1407 3330 -488
4373 3200 122
3337 5463 763
2710 8106 514
439 4936 326
2295 3400 -67
7468 400 -792
591 7179 645
3774 3897 981
7232 4564 365
7635 4371 440
3781 817 786
442 4784 159
1725 6890 -446
2741 4200 62
7448 8118 -689
104 3593 39
3024 7784 276
5270 3720 177
4937 4109 -637
8201 8136 559
2827 7183 345
59 7069 336
1859 3887 345
4842 7375 291
3868 1218 -221
5955 6063 -494
7159 2209 -202
8400 2123 880
6160 5294 -968
1057 509 194
7393 3599 479
5924 8075 -836
2436 3063 750
4631 1772 963
2758 7565 292
8451 3793 256
1889 7000 427
2965 1863 661
1779 6573 810
5454 5251 -49
1818 4784 673
7221 2629 650
2334 2362 527
7263 8129 389
2772 178 -23
7341 7932 978
4238 1053 633
5116 3506 -331
5925 5953 730
1370 136 -77
6976 5573 -764
6619 4861 467
1868 4884 -94
3751 8511 509
8008 3992 404
5721 4528 166
8128 2993 506
5472 4314 594
983 851 -587
1528 7766 386
8201 7184 -701
5945 6337 -889
6985 1325 73
5506 3364 -277
6812 8647 308
3533 1336 -681
5906 3384 -873
6714 3844 743
1685 7543 753
3068 5779 -899
4203 5250 261
4837 6557 -244
256 6282 -696
2409 5378 58
8536 8154 801
3687 6685 844
5514 8003 -1000
170 7158 -348
531 1499 709
6989 5854 -653
7648 3991 -716
5473 5909 -932
8718 5725 586
6920 8657 -294
6831 1309 -614
827 1057 803
5827 4019 -305
1235 317 -953
4745 8053 -662
1560 5801 -189
1167 2315 61
8107 1983 -446
2955 623 -245
6514 7486 307
5590 7777 130
4955 1099 727
4428 2525 736
6449 4058 -113
1999 5652 -549
8194 3254 -537
7945 67 -856
2917 4258 408
1662 8700 -657
2760 4461 -373
8685 7624 -680
2173 6638 399
3029 2526 -294
5370 1291 -715
7422 5521 485
249 6098 -882
4381 7447 -574
5964 827 -470
3982 5468 -203
4592 5589 446
5734 495 -37
961 7275 -2
3006 5703 -140
6367 5727 317
8659 2815 -934
6438 8328 928
53 5300 -3
2945 8660 -989
8519 3519 -628
1442 788 614
1790 1936 933
4316 4663 615
4907 6087 196
2069 7400 603
1293 6143 983
3543 5210 -456
3615 2064 257
2119 3025 -366
5926 3107 953
1141 3741 964
6948 6697 -443
6667 3994 -155
8129 5625 445
7523 7163 522
6774 1795 539
5601 5926 53
5084 6100 -368
3062 7382 110
5683 6432 -294
4290 5399 -185
1296 7327 -332
7747 4133 -845
1174 5619 -334
1974 7580 724
4738 2873 293
6261 6714 713
1592 7756 104
738 7494 -740
8365 6859 289
4101 505 -536
8124 8097 997
6093 5831 -456
1698 6263 872
5806 1476 70
5957 2339 937
4670 1285 -535
786 8351 -243
1666 2844 600
5685 1571 126
8260 5822 -679
2105 7823 -436
8434 8300 747
1150 2895 -267
3988 8096 428
3059 3697 69
2555 8052 166
904 724 867
4277 2972 -471
4507 1339 606
7069 1471 470
4336 3905 -193
5832 2951 579
8486 8117 -467
6928 6537 -48
528 3168 433
7821 2118 -631
865 6471 -483
4127 1612 789
4053 7240 618
3338 1359 900
2381 8371 947
2457 8258 -845
7045 318 643
6343 4406 584
6389 6518 142
6513 3856 -606
146 8477 -39
1171 7208 -127
3086 4486 980
2069 5246 516
1044 1225 458
433 4490 558
6487 8066 -787
7265 789 -139
5330 1652 -289
7836 1083 -590
5757 8108 647
1716 2986 -770
8586 8710 713
4912 4218 -822
2336 3384 643
4829 2017 110
8496 1191 204
594 7316 -407
2677 4817 -254
6537 4625 676
6001 8118 101
587 4975 -769
5848 7978 -711
35 4167 -309
3771 4489 753
1290 8380 154
8025 2453 961
2792 1760 177
2771 4469 -745
2796 8628 548
4131 4656 -355
3538 4817 883
1239 3911 587
2549 1186 3
6263 6506 -172
4199 2017 565
6857 3656 742
728 5288 -262
1525 5155 -664
2015 6257 -60
6788 6187 -501
6256 2856 -254
279 1589 -265
2646 2734 -31
8464 4461 -947
8078 5148 597
974 4874 -598
5885 2152 643
3523 8259 692
5730 79 668
3594 8481 -347
1919 6383 -749
4827 4061 -460
1750 8281 140
4031 5563 257
7554 1414 -68
2041 2028 -946
7037 5763 -505
3662 4220 -882
1056 1936 -931
1280 8178 984
4089 1126 518
7195 4937 -913
8669 2387 -969
6264 3433 -32
6195 2403 -362
6481 5820 12
856 1078 683
168 5356 238
303 6054 -360
7154 2185 448
8238 3580 -955
8130 4229 44
208 5692 675
2996 2768 -466
497 404 -197
2192 2078 506
3656 1753 -532
1757 5064 495
4468 5600 717
4141 7298 815
6269 1849 -125
2439 5487 -404
1765 5611 -389
677 5933 -581
7791 2847 -855
3155 5869 -67
416 1065 -800
8630 1128 -497
3235 2772 216
5759 6865 -926
3611 766 -644
5377 1898 -756
1496 2061 559
1061 1114 -941
2149 1847 -508
3313 2833 165
7198 6814 929
5190 5422 -943
1738 7086 -194
4738 2159 392
7978 6927 -534
3549 4325 -984
4230 3856 569
4606 1450 20
2705 7416 888
2051 1842 -647
6150 2813 72
8662 5712 -571
883 7441 -554
837 4165 -668
2745 3087 -569
648 8529 -321
8217 2360 -625
7262 6217 -650
8678 3219 -635
7850 1826 -969
7507 4224 -599
3486 8191 748
7704 3924 -931
4279 7480 -473
1115 4708 -90
3545 2101 734
2775 1003 745
3092 3832 292
1492 3235 459
4693 1135 -983
5865 1860 -884
1724 3013 -352
5124 1280 68
3481 1208 788
3497 5627 866
2696 5164 817
6604 6799 -291
1980 1233 413
6630 6994 -353
1695 4557 814
4286 3531 454
2998 1527 244
6765 3931 398
8619 4754 -317
7965 4804 996
1946 6483 918
3810 1401 584
1152 5930 -446
3975 1117 -201
8050 886 839
530 80 -384
5048 7208 -885
6794 1980 13
7463 978 -324
4580 1770 180
2745 236 171
111 5348 -484
1211 5834 753
4856 6851 653
5242 6595 -894
8370 7772 195
6393 2789 169
2801 8010 -680
6699 1024 746
4276 191 951
4365 3369 971
3272 7723 569
683 6020 -890
7448 5147 -814
2652 6083 -726
8602 4701 72
4707 4933 -476
3920 105 789
4297 7457 -823
4092 630 -448
8580 6410 909
795 747 -965
4402 6826 -860
1568 7792 342
4455 2524 -337
1108 2165 484
2067 8173 -468
7290 6544 241
2564 4128 723
2423 5875 -392
6517 2057 625
7539 7279 -947
575 6816 -896
2866 5147 -103
2784 4823 606
7759 1726 838
1842 6298 -969
1066 1414 959
7726 1898 771
562 7385 -61
7221 5146 278
6080 311 856
2352 3015 124
1811 1630 647
289 8152 968
4244 6278 304
5862 5721 -579
6763 337 99
6111 7302 -215
1425 3685 -18
3080 2984 504
7322 7847 158
1428 2792 -326
8291 6137 -721
3221 8576 529
3061 8694 -866
5519 6843 -776
7898 1216 -701
6521 7510 -705
6717 2961 607
3018 5206 992
4544 5011 -799
5174 7276 594
5456 4394 456
109 1339 -664
7443 8426 -402
852 3699 -455
8569 2800 975
4715 6515 599
761 1548 -723
2977 4799 -247
521 1080 635
2011 7810 597
1604 4794 -869
3766 6274 547
6190 7754 -710
7765 2651 -574
4209 5551 653
8432 5513 540
6185 7600 -205
4255 2295 -759
2584 4169 933
4778 6618 -85
8361 5874 125
3312 799 -988
5956 7913 525
5190 3487 -779
5994 3664 781
4968 7924 419
6391 2882 128
7270 4613 -645
8593 6821 801
4978 919 -119
6598 5531 61
2165 1823 -509
7245 2856 -216
6713 6560 183
8538 1849 994
6423 3144 267
3723 1557 785
4714 1737 558
8380 4724 -160
7237 2092 -821
7031 107 0
2134 8239 -787
7887 1237 911
7304 6652 933
5476 4560 347
2971 4528 552
8089 7006 504
8248 8679 983
4267 1994 877
5812 8701 974
8210 8388 -596
8014 5024 -593
7348 816 25
1796 2667 -890
443 6619 -891
5733 8159 -130
1612 6559 -814
7578 4444 359
3943 6559 123
7645 7036 -381
5368 1586 410
358 5728 111
3899 3242 -903
7044 2462 329
2912 3828 -724
518 7856 309
6743 6573 -378
4626 8246 -979
4916 1536 258
4666 3822 -756
4816 4361 252
760 1448 -444
5124 5916 -936
2571 5987 -990
2268 4800 546
4565 1461 838
5598 1826 782
5776 2116 -410
7045 3246 -838
510 8717 -593
2046 3195 983
2318 4128 524
4323 841 210
6801 4653 423
6815 489 -600
3010 1843 -938
4860 5349 553
3820 5943 -171
7924 713 -556
5511 8470 494
8485 6345 6
5299 7147 -486
3938 5681 -865
6411 6169 71
7492 566 871
2148 3854 196
455 199 -915
988 572 -65
1721 6932 821
6442 4942 -698
7660 3284 -15
6127 2119 -13
2082 8292 -637
482 4953 -681
6976 8299 122
7391 696 -861
3261 5612 271
5227 8253 787
1350 7468 -534
5053 7565 -529
1661 4309 -580
8040 5809 -845
3302 7272 -802
5578 4787 482
3715 1861 -392
493 7724 -404
443 6947 769
6267 3511 633
444 3013 -577
4214 7299 -633
5097 7359 873
707 7477 644
1434 1809 483
7152 6669 46
8092 8346 664
7046 3901 721
2037 2097 916
3567 3186 898
1244 7579 433
6966 6428 797
7308 992 18
2817 3501 120
7058 2158 776
6856 3598 -88
2104 6860 -509
779 1397 787
2518 70 251
7581 3138 0
3191 4163 863
2170 4291 938
45 518 -839
4664 7189 -181
477 6616 963
167 4981 436
4322 5065 251
2534 6863 516
6036 5612 -241
503 1566 991
7289 949 16
5617 1095 -125
7879 447 -907
4055 2231 -608
4313 8550 -908
7592 4281 809
784 4020 858
716 4102 431
947 4917 380
6465 5605 680
3532 2152 282
3656 2195 -764
2033 1810 338
6029 1267 -895
5328 2884 198
5059 2852 -125
2852 7940 -59
1410 4672 -939
4019 2750 579
124 4225 121
2274 4669 -720
2815 6213 -145
7427 2965 -858
5823 4262 29
4092 423 -722
2703 2432 -371
4096 3812 -489
4549 3468 -306
5368 430 -35
28 1459 -266
1966 7565 -299
4426 8013 -961
941 1344 -780
6535 5414 764
5506 5987 -424
2243 6475 -608
7847 214 852
2096 3016 -326
4678 1458 -975
2725 2332 305
1213 5967 501
7790 761 -377
4546 373 733
2915 601 721
1437 8327 -434
7176 7442 772
7062 7673 -752
903 1853 158
4825 2725 842
3898 4561 -555
4284 6154 -481
4840 3027 25
8412 5763 444
4909 1251 -332
