17
801 868
725 523 140
650 10 37
479 562 -510
545 141 -663
422 137 -477
409 67 -41
597 763 -160
114 484 29
795 94 86
91 379 820
556 275 967
722 149 -245
754 395 -922
802 144 -718
650 560 643
75 658 -201
468 497 -448
807 473 -834
327 466 574
530 708 -738
279 523 -698
548 9 582
704 22 -570
693 321 178
394 780 -662
216 222 -718
419 330 -178
221 785 342
286 767 -562
55 284 -375
120 430 490
692 821 14
812 424 -513
40 603 -983
571 618 -360
628 418 -31
772 453 -1000
354 55 547
547 691 -169
362 400 55
517 591 896
100 614 877
532 711 -344
543 384 -791
684 363 -92
4 533 806
389 570 661
670 282 -745
789 750 -977
370 774 70
184 581 -652
378 360 -901
714 238 69
511 218 -313
476 149 888
505 814 667
237 632 404
52 388 206
668 618 444
796 172 649
472 620 -173
97 216 -643
175 244 -554
121 688 75
239 127 -130
391 289 613
218 438 -290
726 324 453
486 320 166
518 46 666
451 188 -852
553 62 176
299 471 -66
135 809 402
674 567 672
273 686 -73
220 507 -533
554 435 -685
708 319 372
386 116 21
758 221 -852
368 557 -836
144 585 -954
144 670 -873
534 412 572
263 466 -274
753 164 265
325 538 -254
486 348 -64
613 583 -964
450 635 -994
258 167 -567
81 694 803
589 699 869
34 390 -525
382 753 -23
220 287 -724
148 458 46
295 579 931
38 295 -206
768 529 957
328 148 -432
683 106 658
192 350 467
593 32 -345
606 797 -621
340 233 299
606 394 873
285 651 288
725 75 881
36 585 -115
780 556 -251
494 89 236
143 43 649
597 593 919
35 157 -21
93 756 132
812 746 681
659 770 712
588 426 -701
116 645 70
72 622 -375
444 134 -30
529 143 739
163 203 318
181 85 -433
617 799 20
705 739 533
399 228 -785
740 185 361
509 579 -553
429 715 -710
746 722 -727
613 180 -668
214 176 -988
821 689 727
679 574 315
569 207 -900
335 392 786
508 753 969
733 456 458
776 751 349
653 102 -599
695 17 659
234 165 -732
467 520 -212
717 344 -44
718 779 -479
149 141 775
278 49 -208
636 422 -888
247 730 -506
493 631 983
463 787 -192
814 561 -207
483 357 -23
615 632 588
645 284 -153
600 745 627
202 267 -139
738 82 -20
148 226 331
430 426 -339
805 607 488
6 107 -517
374 809 -160
249 673 -581
378 147 -406
300 636 -470
248 44 -24
500 28 717
168 759 139
716 817 -976
701 573 -274
615 569 -594
502 602 -341
308 713 969
326 345 187
66 162 4
423 98 792
257 349 -208
620 513 273
423 120 -748
219 751 -159
116 689 215
386 68 -845
189 272 -209
519 136 -497
213 391 -375
457 720 802
242 790 816
665 220 -307
146 75 158
54 807 -748
479 513 -619
484 810 765
747 647 -215
365 184 667
321 577 153
819 499 -981
303 125 665
553 629 -467
175 523 -731
411 633 518
188 167 -975
260 652 736
127 605 699
689 464 153
295 519 -383
653 444 -700
475 227 564
715 47 504
758 571 786
310 74 262
302 583 -980
364 166 571
136 740 581
431 807 168
316 199 54
310 490 793
296 84 -194
432 590 222
695 335 763
224 641 -321
567 193 -577
108 51 -449
228 439 -392
545 289 -360
213 497 234
814 150 -805
381 774 -532
93 457 -308
64 586 228
557 547 -15
790 712 -231
814 680 282
661 615 162
736 130 701
105 397 -902
410 687 388
455 658 980
308 748 -689
639 323 -669
870 866
52 851 -426
517 250 -702
128 513 -147
618 455 -559
814 247 -965
389 865 -696
501 522 -168
675 400 7
8 557 -240
130 426 875
706 157 -901
99 677 893
193 469 796
817 430 524
72 773 -545
115 535 577
78 50 -426
296 682 -517
175 128 573
173 132 -163
321 49 -836
487 93 -389
687 825 -1000
649 281 339
125 692 -2
364 868 -52
78 836 -46
461 3 -706
667 748 -264
600 41 674
521 635 415
349 448 -479
782 276 -557
55 722 -182
322 6 -468
241 804 -932
537 547 805
465 169 950
474 662 483
31 435 877
521 231 876
853 319 258
401 230 824
331 861 433
422 759 -357
357 354 529
589 138 653
809 703 993
472 586 456
695 192 -573
303 354 -640
770 48 809
455 620 471
434 570 -682
266 429 68
567 788 814
332 376 -882
568 380 -353
213 506 -569
176 223 500
228 396 608
313 830 925
773 356 -54
610 436 214
314 719 809
320 606 328
388 679 791
317 662 -417
17 153 -875
637 550 151
601 836 -624
608 179 -718
155 68 311
238 421 -699
4 795 -937
834 814 -939
119 815 7
849 424 -497
654 436 -799
80 210 -377
380 665 -333
253 552 270
805 241 -38
693 166 -874
158 139 -843
680 497 818
435 723 -829
718 538 -521
376 382 690
428 859 -93
666 139 400
300 32 370
92 320 -735
341 708 -956
696 147 294
72 698 244
92 285 -374
775 618 34
575 161 496
388 185 -810
577 845 -940
277 120 246
802 713 -464
578 629 -265
279 558 774
497 43 788
31 488 -469
731 634 380
155 465 -181
848 116 -398
632 690 -741
119 460 600
50 522 -420
382 221 424
298 89 -717
26 724 119
36 541 173
859 635 307
584 160 -266
440 49 1000
743 209 -698
606 338 641
136 743 -866
756 733 295
578 556 345
420 864 670
762 836 438
226 445 926
123 371 677
403 245 -693
177 719 71
234 200 319
737 646 552
116 258 395
666 733 965
409 440 264
412 651 554
197 174 -892
93 733 834
767 438 666
675 805 444
101 336 352
223 686 903
29 370 113
405 787 -317
364 49 246
412 88 205
706 170 246
674 364 -70
653 115 -612
240 126 523
863 436 261
466 544 257
365 721 556
704 154 287
555 79 -45
43 23 -400
245 835 -393
115 753 -76
721 197 -795
27 104 -505
774 565 59
647 774 793
360 546 -597
310 764 -284
660 130 -782
16 745 -922
428 839 -735
89 590 155
384 208 -712
244 564 -155
432 737 23
579 733 237
680 818 -644
55 194 -482
196 24 -404
679 403 -535
356 442 -319
715 306 592
820 352 -238
35 603 54
662 200 -230
287 105 777
597 236 387
657 436 -658
548 108 153
264 857 -962
561 687 -757
419 101 348
850 649 -336
27 553 -396
490 56 -817
782 115 599
565 430 281
404 810 -745
350 274 814
230 114 -719
722 201 722
691 335 -582
108 611 -720
693 535 -676
860 55 71
612 712 -17
451 371 35
45 723 882
862 153 -166
217 24 -593
389 680 402
494 540 -235
338 8 -246
339 568 -722
856 776 -566
353 471 -467
297 28 162
867 155 264
747 317 826
606 836 894
450 250 42
543 703 -562
328 808 -159
144 8 747
457 14 -171
512 760 687
46 300 -239
779 834 528
195 841 -412
542 205 493
75 171 759
857 352 137
389 618 123
122 28 236
797 425 -919
820 570 966
52 140 -110
479 637 399
862 842 364
574 85 492
330 612 421
794 61 -765
782 575 716
171 148 -174
331 726 730
201 158 431
453 146 -386
799 817 562
664 763 594
319 616 308
46 644 577
94 455 -975
250 224 -244
455 761 355
464 671 -253
857 106 -620
719 320 -9
21 249 -361
557 193 -548
707 440 304
668 781 335
407 852 389
542 151 -912
568 807 -156
721 194 -308
265 746 827
704 848 127
288 375 -774
793 314 -392
376 256 386
566 244 -703
849 321 159
689 517 -709
93 18 -511
704 370 -179
650 576 -873
591 465 553
454 154 129
849 275 427
733 143 -623
700 485 992
729 785 394
792 838 428
870 80 -96
424 124 -690
721 590 757
60 737 173
764 843 830
150 517 579
43 216 -414
122 689 -751
530 731 -537
550 706 781
835 254 575
595 761 -840
186 104 219
861 328 107
586 389 -535
315 629 -261
530 679 -618
155 529 978
763 466 -87
607 490 838
161 819 -86
304 448 -662
283 141 799
385 96 -102
526 858 -752
798 319 751
579 343 916
191 52 4
177 105 24
602 733 -545
46 106 731
814 177 563
587 166 280
754 482 -369
30 195 -99
597 728 -711
813 676 900
74 824 -872
835 198 -203
158 344 -205
248 559 671
560 125 86
414 449 352
390 298 -287
250 274 -743
862 309 713
109 420 -100
640 165 305
53 371 263
647 763 -872
441 823 -906
623 652 868
626 460 -57
654 524 288
764 263 110
626 218 -634
439 774 -586
712 24 -447
778 644 236
161 153 886
833 580 9
205 47 -253
99 44 -627
624 698 471
295 177 777
199 71 418
617 704 -704
862 227 -400
19 768 -498
15 713 743
298 593 538
44 135 794
660 335 168
369 304 51
408 352 207
787 360 553
20 241 -105
802 306 -895
297 522 -441
464 399 347
778 846 -795
220 600 164
210 167 -195
328 362 -307
282 728 292
235 166 558
108 131 -423
133 78 102
538 843 136
587 476 -439
666 534 -899
598 75 727
869 722 266
760 16 988
321 140 157
319 5 -521
855 58 -117
51 25 -889
12 853 399
843 550 128
686 159 447
149 839 617
150 204 -974
651 473 -518
633 832 -172
438 307 352
501 255 -488
688 764 -754
293 841 -252
391 203 165
463 37 -648
371 165 -323
213 113 340
662 545 720
74 127 -621
460 225 789
614 394 719
112 563 -899
417 340 208
642 361 771
303 596 739
456 29 -986
578 529 -417
208 715 -150
837 436 -424
106 437 85
369 254 -110
328 555 296
809 672 -997
757 673 485
801 383 -972
583 367 802
782 356 211
797 712 649
409 638 -959
211 683 -506
235 649 -372
15 88 70
466 709 82
32 638 910
168 442 -527
322 212 674
266 117 -464
229 761 328
112 169 -583
738 615 9
494 340 685
253 870 -345
48 161 -66
5 513 33
97 684 -636
210 763 -300
344 835 769
617 661 -13
447 639 877
557 382 -933
771 147 467
525 749 959
685 340 -177
798 382 -8
169 417 187
5 647 247
749 774 692
870 442 -743
263 51 -592
431 698 -524
555 135 -673
787 86 604
780 364 191
667 156 51
275 607 -669
808 591 -206
362 492 -317
422 430 -606
146 339 691
741 254 -1
757 188 949
143 724 -834
186 741 835
598 868 -747
455 409 -59
520 407 532
275 132 -504
258 579 -4
733 136 -159
68 67 -696
702 7 -983
739 380 228
286 121 -203
221 229 196
16 409 208
809 824 -680
231 547 -882
29 242 413
507 663 717
671 443 861
409 76 329
283 296 88
395 346 294
207 538 -187
803 366 708
656 525 197
414 136 340
700 179 -763
772 471 770
426 415 -830
94 53 542
644 692 -752
540 487 524
614 409 962
317 538 416
551 369 489
514 228 33
41 486 767
639 522 -653
189 459 7
481 824 41
41 817 -525
596 705 -470
616 205 537
746 233 -399
607 774 35
78 67 445
484 333 660
706 492 -864
576 166 403
114 437 -638
288 580 -913
511 162 -765
546 834 -585
115 846 -562
367 441 753
432 288 -982
388 278 -250
350 394 553
626 438 676
809 465 -101
588 486 244
230 376 357
421 188 -79
211 218 -35
849 732 687
305 18 -602
39 89 319
323 453 362
825 178 707
589 233 328
415 305 616
66 119 -38
597 647 -785
517 111 848
469 371 976
184 577 -646
325 363 613
1 189 221
739 571 224
78 654 504
397 594 -346
84 745 781
342 779 774
778 397 714
10 30 530
240 816 -981
461 129 606
245 857 -542
46 162 -567
691 713 47
283 493 -569
40 36 115
506 551 511
649 758 56
863 417 -22
269 106 -727
283 141 -242
58 487 546
512 349 -563
450 624 -29
789 14 -620
301 658 -32
54 722 584
821 308 231
243 336 -766
865 779 54
574 104 -775
548 521 217
854 47 -873
27 477 496
597 615 -775
621 29 764
144 407 631
649 113 790
460 504 -39
786 789 974
196 722 926
3 319 868
230 379 -671
169 497 444
728 744 534
205 667 -631
614 478 2
377 82 376
628 156 264
124 513 212
23 596 433
817 69 -648
755 6 -939
531 147 91
519 209 -86
686 83 279
266 805 143
227 86 -915
602 551 -286
478 333 -188
810 773 373
464 219 846
309 341 -693
165 364 235
638 626 55
858 225 98
606 72 -210
686 75 324
783 122 494
312 597 -389
687 731 -864
132 22 149
796 846 376
264 5 -781
387 438 -296
552 814 -953
788 26 994
820 489 -607
559 737 177
277 605 -247
574 799 428
632 214 763
779 115 -710
779 96 -423
457 640 285
637 231 -767
123 694 735
284 88 113
107 758 -211
742 620 388
70 570 416
444 493 -965
528 185 384
392 611 -571
659 786 -713
44 568 -641
525 539 -272
487 427 621
255 757 -716
179 148 670
428 475 705
231 790 -108
204 773 -44
520 338 -549
608 485 -252
56 803 317
4 94 -860
408 334 128
364 65 -298
460 177 -51
284 587 -258
430 539 983
445 281 968
376 531 -731
293 4 108
423 858 -726
649 345 -766
194 607 989
679 145 761
831 626 104
444 841 708
498 137 -287
531 542 -207
234 551 -202
95 142 110
248 501 831
621 500 115
836 140 -933
597 826 -477
310 117 -504
472 756 -440
32 652 -111
628 230 -568
349 286 -240
751 262 -889
167 597 -876
219 315 336
791 82 145
569 723 -791
731 216 -787
438 190 977
333 317 -488
712 806 313
762 304 630
483 29 468
352 572 613
431 525 -510
183 66 -77
640 423 154
851 686 -603
458 44 294
715 144 811
684 561 950
804 241 -820
217 706 -714
589 4 215
806 287 384
223 408 123
476 130 -2
423 283 655
148 701 -955
810 789 -673
446 151 349
338 449 -18
847 274 -376
536 450 -174
512 228 -454
159 126 -94
790 749 -323
35 558 -649
769 719 -788
399 328 -8
705 653 -818
551 420 -646
626 383 -651
670 259 124
292 208 -800
750 492 914
815 516 -636
840 622 -524
47 309 472
820 240 381
870 216 356
770 739 255
601 759 25
297 711 754
88 315 -190
189 89 -511
297 247 648
696 673 450
370 839 463
522 93 987
341 842 -973
182 663 216
312 120 581
863 363 83
440 488 -734
198 536 768
366 438 572
501 810 206
293 422 384
78 266 -352
591 714 -206
510 832 704
290 172 361
296 689 832
379 24 454
703 631 243
52 812 -169
614 389 81
490 634 -217
18 789 793
458 377 -49
225 549 185
6 721 961
322 483 597
439 503 579
807 192 -472
550 223 -344
332 176 954
851 61 -144
70 540 -792
369 106 980
550 559 806
266 56 516
743 760 503
742 52 -628
602 739 107
5 43 -931
66 221 -135
129 165 -273
213 814 54
374 51 333
754 478 979
40 360 118
704 858 -864
638 368 745
217 306 299
848 228 -706
319 630 145
295 317 -290
673 404 -367
26 351 382
660 694 945
846 416 -44
632 535 -426
480 568 926
777 51 -732
506 847 840
51 216 64
829 565 -700
615 348 362
468 719 -759
831 258 428
722 372 -393
745 597 602
528 667 948
23 245 975
76 622 -58
438 528 604
186 196 658
306 91 293
140 211 72
422 481 647
399 840 252
431 93 300
557 153 139
688 587 771
845 575 -119
182 651 754
229 810 414
125 372 250
619 77 79
711 311 688
169 648 176
668 578 -628
543 331 863
794 853 -136
486 434 320
645 383 -967
52 281 -897
794 4 799
298 539 132
524 370 -238
87 611 896
425 785 -426
331 696 83
807 692 585
212 124 152
566 200 -424
192 584 769
840 644 272
82 645 -149
67 725 -274
391 99 -615
519 281 848
797 79 546
271 513 87
543 800 31
707 170 426
48 476 -835
655 339 189
424 794 -974
251 804 -925
433 441 -627
15 98 -518
491 372 -154
34 264 -93
55 710 -162
27 10 671
688 96 -19
405 439 -737
291 745 752
581 553 -439
499 558 354
580 821 -911
725 250 -723
384 318 152
39 189 -860
22 238 292
695 613 615
182 641 629
426 245 584
238 149 704
512 118 -891
187 117 957
547 392 353
698 238 -949
141 687 165
286 126 -752
637 205 -9
463 153 -33
573 726 227
960 993
16 615 876
484 610 -836
81 631 -4
723 172 991
906 942 -835
915 505 851
933 595 -511
326 782 195
591 309 -623
850 598 306
824 409 624
420 595 476
242 190 439
495 593 744
864 129 -166
388 538 -819
571 50 845
172 498 958
251 915 10
619 822 -742
199 325 816
399 893 -94
383 386 474
81 426 -392
518 222 -626
923 304 -545
47 745 -720
305 912 419
940 127 -631
399 760 -608
17 79 -327
4 49 450
543 705 -840
490 622 917
876 737 709
206 137 799
133 803 -432
608 278 -324
382 802 -317
17 875 -393
547 861 -255
540 352 -12
944 513 196
220 357 -766
768 686 349
128 621 -823
939 707 992
812 955 -927
327 120 325
100 763 89
553 198 321
616 649 -23
831 844 -278
139 633 -830
692 230 -394
645 365 761
34 387 -257
373 547 9
178 831 -392
629 49 122
948 836 953
221 35 726
170 330 -327
384 932 -148
17 295 791
866 392 6
375 275 496
918 328 420
93 606 -720
565 161 -245
667 616 636
338 399 -788
850 817 -355
575 630 -925
578 192 -853
672 954 972
465 949 -199
660 379 245
831 43 671
681 511 722
658 224 797
484 558 -377
311 187 335
552 671 21
250 254 37
914 385 -809
271 443 882
203 447 -951
703 461 404
532 676 -683
368 320 943
885 462 -29
5 419 -267
804 947 -819
920 71 127
419 908 -606
193 485 321
910 660 93
577 850 -761
441 767 -979
100 846 -172
838 273 14
529 917 470
49 324 588
474 161 25
783 392 514
467 503 48
188 495 -143
600 927 -317
469 413 696
443 767 838
333 24 722
835 178 -340
234 67 909
724 901 -912
938 763 171
606 488 -729
941 872 -317
875 805 676
201 244 -272
621 710 -139
240 959 994
23 186 397
480 461 277
935 914 124
351 414 534
354 832 -21
634 342 603
545 671 -943
789 92 200
602 704 -784
586 420 -832
889 42 -123
333 579 958
33 613 -481
630 458 -577
726 88 -670
489 540 192
653 202 776
420 546 -660
425 573 -680
847 737 -357
721 415 -475
651 783 872
54 751 -752
329 270 -617
451 40 134
706 81 235
141 533 -941
511 703 760
288 639 425
307 497 683
210 250 -782
648 798 862
745 73 -840
776 817 -328
786 81 -151
712 231 -33
507 640 -220
685 498 -529
213 96 -324
177 869 179
491 382 -946
448 130 -635
769 17 -396
810 341 390
862 101 333
627 451 -45
435 190 -68
498 855 -503
661 915 160
625 89 -505
951 213 -630
292 122 -442
114 161 236
462 170 704
354 130 -278
234 255 626
895 85 110
415 2 990
495 344 394
771 364 920
23 154 -988
40 88 -216
926 790 774
888 684 -590
111 652 430
55 576 -989
839 14 623
634 456 958
493 206 548
443 53 -950
675 306 184
533 282 397
815 674 -68
346 783 -800
776 566 855
661 192 64
865 407 -345
672 290 -614
489 164 407
388 313 -332
89 87 25
200 33 612
566 923 669
44 542 -113
802 49 327
853 893 830
288 626 -107
99 916 -532
926 270 -636
585 554 323
510 337 -619
449 528 -585
327 316 115
335 735 -525
18 364 -407
487 442 -726
4 33 809
295 303 -184
131 134 870
68 700 96
19 202 756
285 773 -4
164 378 673
250 60 -152
281 307 693
153 339 798
100 203 -479
206 600 879
28 386 -672
489 852 258
599 445 56
504 570 304
837 265 -831
417 901 -524
363 928 466
145 474 -351
427 62 894
435 173 736
801 498 -418
745 403 626
467 627 -80
608 910 176
100 421 -708
212 24 -584
134 906 309
369 596 -175
86 42 425
935 578 235
819 224 -644
306 161 468
145 598 -115
95 68 851
379 592 -290
699 288 -632
407 263 -717
926 223 188
370 670 33
258 581 -417
237 92 -824
887 683 -383
494 84 -274
210 882 -94
125 747 -659
656 707 159
357 444 569
939 764 -955
605 713 234
719 260 582
677 475 617
8 821 526
272 519 683
330 855 396
756 96 25
654 127 -524
916 687 -203
869 300 534
247 909 242
845 392 530
47 778 60
29 704 654
845 4 -938
622 411 -988
109 453 -726
422 798 905
101 133 169
631 165 -550
262 198 495
229 265 671
427 709 770
105 386 -329
739 460 680
166 206 144
28 505 -562
40 188 -989
231 419 -286
835 148 -622
365 922 -567
650 213 -922
419 256 629
908 722 164
865 60 502
634 211 611
846 900 409
614 73 856
626 747 757
652 733 -856
171 748 351
607 717 341
93 148 771
780 546 122
58 819 -671
286 425 982
354 763 970
458 9 776
412 867 714
744 450 -221
798 574 706
933 485 -58
904 334 -800
775 482 593
266 73 -780
938 36 -496
909 956 -412
266 25 814
333 121 -783
751 737 40
861 374 442
214 440 -824
517 650 -789
800 348 966
126 740 -881
856 736 -364
140 517 93
454 432 681
939 313 817
600 886 -560
90 289 -564
113 504 675
223 124 -464
610 911 111
29 696 -16
503 797 510
215 789 291
200 430 342
513 263 -974
944 420 156
439 297 772
626 674 389
786 778 710
106 569 -155
949 23 977
860 21 -793
162 556 588
891 346 192
319 628 -878
49 214 -870
694 689 -812
62 624 -124
355 718 354
911 313 -56
537 746 654
407 786 547
541 13 -590
251 344 554
243 557 -389
30 371 -73
947 694 -38
792 457 -931
617 630 341
522 496 525
138 459 753
489 24 -178
113 799 -179
12 846 -926
295 876 -390
560 212 4
373 403 53
341 18 -439
914 337 617
60 55 -163
677 786 -678
218 242 -243
449 221 544
358 840 849
721 630 923
896 412 -810
919 102 -103
325 278 -8
538 404 -590
576 858 817
364 94 -662
819 753 437
300 391 -497
16 560 843
141 873 -241
875 790 -257
697 482 -792
100 733 707
112 637 -302
272 763 -118
422 124 30
863 958 -587
355 105 929
1 475 380
162 675 -886
781 918 285
129 700 -742
126 771 516
653 442 -454
106 855 584
936 85 -581
653 660 135
754 172 -22
852 627 -572
648 559 891
646 179 692
366 732 156
480 896 -354
245 701 -78
73 275 235
818 384 -518
89 105 389
432 59 -661
745 720 789
299 439 323
892 36 -677
505 767 -175
281 157 587
799 549 -220
47 646 59
858 478 240
218 5 764
153 574 848
448 530 90
942 12 645
396 52 -758
554 248 -151
490 900 612
618 559 463
696 668 -843
612 859 -501
416 21 367
240 773 -956
430 579 547
250 489 723
42 445 254
958 896 -842
741 30 -643
