16
953 1750
439 962 227
543 656 152
726 394 510
169 440 837
617 480 550
673 920 715
605 343 720
150 376 47
938 170 682
648 677 194
858 361 718
187 835 345
460 970 274
587 57 554
449 919 343
331 709 19
127 642 211
488 276 526
978 464 521
505 336 297
686 391 586
764 557 229
308 15 42
321 378 676
398 452 39
618 361 153
139 175 121
289 396 284
601 463 303
5 234 306
633 286 5
669 853 216
176 741 993
639 893 403
806 823 412
494 721 163
730 757 132
615 536 320
158 433 766
848 790 44
12 910 681
164 93 629
970 29 525
963 428 41
435 388 379
694 486 925
438 942 270
726 521 849
355 965 761
80 834 853
411 186 145
177 164 544
838 600 169
470 513 149
118 710 541
129 554 205
790 898 718
960 216 943
116 577 691
159 184 201
399 548 508
137 853 923
940 950 312
907 485 813
758 726 128
222 329 653
655 14 54
154 768 547
105 878 223
406 950 485
662 678 546
838 807 146
29 521 822
162 308 918
92 825 18
207 356 573
649 453 674
470 673 315
31 359 377
604 314 147
909 39 323
463 867 92
574 937 157
682 811 294
923 455 191
121 490 148
505 726 797
939 91 710
806 114 689
960 9 909
460 869 164
160 213 413
112 737 620
948 57 158
904 370 934
682 842 325
608 498 332
86 591 53
727 298 363
155 472 645
810 286 80
593 972 407
721 64 828
501 641 507
838 452 702
611 128 458
157 339 149
770 77 305
549 308 808
118 384 570
165 522 58
629 477 580
38 203 142
621 231 500
263 424 104
966 129 905
67 105 451
723 642 411
379 437 330
151 431 41
305 965 601
534 58 568
328 718 275
609 963 187
623 835 54
481 711 693
66 273 63
724 950 569
82 118 462
121 127 443
222 325 934
588 826 230
195 232 706
978 470 540
106 680 46
423 512 371
487 571 636
368 733 648
660 263 774
922 363 805
490 884 273
127 306 937
912 646 411
304 875 911
254 566 331
894 961 152
592 570 198
192 250 306
268 487 165
531 522 165
50 495 988
150 14 976
740 617 115
578 931 341
416 709 992
935 808 421
899 718 211
862 447 14
152 372 925
267 135 344
902 349 543
551 697 898
632 945 448
573 623 280
831 206 143
619 602 74
126 227 436
879 570 780
164 691 49
805 828 548
193 622 904
14 372 563
458 51 380
9 82 582
658 423 159
965 962 37
755 91 145
34 905 387
278 944 80
21 959 185
151 919 618
711 629 95
520 111 45
267 865 305
899 22 868
55 369 796
251 390 770
923 858 392
414 930 852
881 1707
296 422 34
284 685 143
814 586 51
327 670 937
285 801 283
340 165 315
45 369 676
48 500 129
227 521 271
264 239 856
271 778 698
649 492 519
868 848 978
872 118 936
262 226 471
870 110 213
346 67 71
2 790 141
190 580 899
88 6 424
696 20 883
570 27 271
517 854 938
636 425 549
417 288 82
758 639 827
322 119 26
746 303 545
89 774 917
738 633 964
237 422 996
244 135 392
441 366 363
266 73 957
790 739 215
544 394 670
742 573 387
403 873 475
285 366 431
237 635 829
307 487 268
792 136 231
781 524 980
518 492 535
96 225 989
130 868 214
333 407 824
600 133 942
62 790 225
39 834 907
412 346 970
427 96 214
711 480 324
277 141 239
590 449 256
432 47 679
877 210 164
244 225 873
72 845 149
591 590 170
342 814 30
676 778 758
645 651 217
40 192 363
310 681 974
622 873 297
186 285 498
509 668 95
601 230 301
302 215 936
82 560 460
380 86 731
527 640 509
474 623 829
37 209 457
548 176 274
815 504 529
658 15 414
500 287 560
311 3 555
624 312 299
482 35 277
593 499 343
165 344 194
678 386 93
448 629 703
259 84 492
620 171 86
693 92 294
415 146 187
813 25 713
354 620 514
852 106 311
555 232 56
104 186 447
569 728 225
93 229 730
483 786 297
120 665 231
169 306 110
507 303 561
791 210 397
585 714 460
222 788 646
121 244 480
385 22 882
324 585 691
8 466 358
458 326 972
528 294 231
774 830 213
677 276 514
524 312 173
725 839 579
233 684 487
72 345 126
806 720 271
223 19 226
427 396 298
777 631 619
42 291 687
78 407 198
608 640 801
590 430 492
87 457 633
525 541 880
278 198 79
214 333 399
373 485 317
429 612 644
656 718 788
693 820 232
527 499 733
530 519 576
846 586 693
837 682 409
355 760 130
349 298 741
99 173 980
76 687 71
63 230 862
690 96 711
690 21 465
131 823 733
799 810 906
85 412 721
91 606 780
236 86 289
226 294 807
537 640 885
238 723 378
47 513 931
750 179 845
480 879 278
367 578 505
672 797 596
757 181 671
415 671 706
263 750 465
786 388 616
513 354 40
34 606 262
507 653 521
673 766 789
517 459 989
508 322 125
524 382 372
703 170 16
274 246 932
694 582 916
326 412 912
113 52 4
418 427 325
540 249 594
663 107 880
298 381 693
532 626 120
401 611 566
446 244 572
242 265 533
419 285 665
119 299 829
161 750 207
307 480 693
629 64 10
156 261 160
754 822 632
773 381 379
847 405 800
787 671 881
385 535 417
398 28 876
819 237 537
169 89 716
613 680 550
286 700 80
710 845 724
627 585 114
660 635 239
393 703 820
84 86 725
8 859 522
768 91 225
548 678 481
580 486 932
130 483 768
79 231 247
345 649 391
76 668 290
259 212 592
126 740 780
62 75 264
503 574 968
72 264 959
48 739 645
122 875 91
5 289 208
538 275 999
646 60 425
774 135 703
257 575 539
874 70 665
857 150 719
448 519 197
807 531 234
828 854 410
848 239 775
811 96 627
768 30 952
859 517 322
665 857 330
529 105 23
810 501 220
624 137 916
852 221 596
559 199 265
42 201 762
196 337 854
90 842 36
845 756 492
299 500 686
473 664 132
801 854 11
708 338 780
329 118 403
857 845 995
84 746 350
266 570 749
100 226 150
77 346 713
440 689 310
108 880 393
586 409 159
59 614 256
135 182 698
743 413 146
827 395 595
490 780 590
652 138 223
615 65 985
227 397 34
142 830 608
686 852 258
863 185 234
244 670 722
99 8 525
582 322 550
348 840 398
553 28 341
715 514 168
858 72 45
461 790 223
142 767 665
820 174 553
719 537 770
58 167 588
527 789 852
116 208 321
704 830 191
320 821 627
186 614 171
756 604 85
205 109 399
622 553 629
741 468 469
526 257 529
99 677 988
629 533 293
366 262 854
767 680 486
752 243 123
283 146 453
624 5 86
332 537 893
628 787 774
730 247 604
122 318 870
683 575 973
667 373 672
411 492 796
403 551 567
139 574 519
388 762 622
720 871 803
451 397 331
142 397 600
678 16 580
300 143 288
618 80 242
638 814 638
483 371 348
318 104 146
178 368 637
462 604 451
489 537 965
754 93 838
713 517 775
291 576 241
328 423 277
878 122 657
778 831 771
160 340 89
158 192 295
25 704 346
568 650 692
872 8 66
786 667 956
319 389 774
167 385 44
685 415 964
193 152 618
138 185 730
785 421 557
257 491 728
327 451 830
142 527 816
598 869 370
532 810 780
514 76 625
20 719 838
868 468 73
486 637 43
70 579 387
640 97 976
873 19 404
776 607 777
1 653 58
807 659 165
285 416 160
690 471 667
822 166 920
762 569 885
329 769 499
378 496 982
79 3 193
495 25 124
156 699 498
101 596 620
671 603 775
654 480 352
61 674 970
702 668 942
277 416 710
434 864 366
818 534 353
95 96 836
529 78 819
32 814 443
321 526 392
619 303 22
319 684 839
870 811 285
197 868 833
360 440 148
346 591 657
660 642 386
316 5 260
63 47 995
464 747 99
85 589 466
670 87 333
416 386 999
97 654 513
410 310 375
316 70 121
793 184 18
407 831 494
776 702 872
600 164 902
181 847 724
572 400 560
757 488 702
624 683 904
654 471 674
717 86 944
527 444 122
430 453 705
629 95 361
605 639 501
314 837 25
449 590 868
539 771 433
679 302 605
65 153 452
323 816 195
764 692 45
617 166 828
321 346 486
715 463 220
455 121 65
302 577 851
164 24 902
577 502 696
485 810 147
537 180 816
77 678 762
77 247 146
580 37 412
769 846 853
261 528 270
471 620 475
116 573 791
584 633 988
402 230 496
329 447 679
278 172 31
487 253 817
38 478 398
232 478 735
817 466 193
389 25 536
694 212 267
404 559 750
37 222 781
570 858 483
751 128 770
364 335 15
336 530 336
546 495 149
153 692 760
235 607 141
656 351 111
32 879 520
509 826 119
334 513 829
625 558 413
34 491 196
629 209 680
417 404 306
47 435 839
352 477 733
772 864 644
97 434 761
194 826 988
858 543 684
473 150 319
851 747 778
29 13 169
603 464 430
433 83 575
365 83 489
522 711 704
186 733 37
129 101 886
577 466 298
61 664 532
175 259 348
483 877 389
638 527 713
309 555 317
828 484 515
110 222 466
222 52 133
812 487 799
542 691 472
514 187 530
417 877 369
474 45 979
270 48 697
528 429 977
476 212 377
157 808 290
719 792 752
58 665 157
622 37 57
214 612 551
718 379 832
255 505 438
766 419 414
11 62 500
245 490 809
491 336 955
803 204 236
721 610 27
623 550 194
99 135 858
410 704 384
24 738 622
738 677 940
213 847 711
380 881 584
279 206 274
864 543 424
202 691 18
465 349 781
660 24 352
714 164 401
684 286 164
825 610 728
389 50 628
559 260 395
451 788 873
120 729 235
593 422 482
73 31 8
341 47 305
86 813 486
544 679 409
79 540 364
846 689 473
609 790 577
16 363 624
731 434 319
189 730 392
757 648 435
265 127 320
771 827 554
239 363 183
122 119 769
624 318 531
524 625 94
280 11 579
82 868 665
843 618 125
117 268 535
782 435 996
274 212 974
131 736 898
581 43 177
403 820 461
781 688 248
569 529 222
864 475 394
147 451 532
212 266 896
373 454 171
602 205 814
55 554 317
762 789 736
813 525 177
217 375 719
806 683 579
574 861 548
415 403 835
327 255 514
778 488 972
710 175 412
598 112 946
146 761 34
187 63 710
763 358 677
435 371 385
454 263 753
350 373 873
11 202 814
124 409 999
689 309 423
365 207 686
275 698 519
349 50 567
772 594 103
398 830 864
698 877 810
2 160 414
748 724 567
807 169 756
163 276 593
346 394 271
614 814 260
438 577 815
177 520 302
859 151 716
591 240 491
847 147 355
697 807 785
414 34 486
216 10 167
317 268 45
495 497 711
459 749 785
326 573 438
771 290 76
820 489 438
540 632 962
148 563 745
198 715 230
832 487 587
347 299 561
377 7 875
69 23 530
584 540 399
739 59 85
571 450 29
638 239 986
470 64 695
240 597 637
869 483 972
439 533 594
226 501 454
328 632 308
789 511 252
141 19 112
630 754 375
786 369 811
99 685 648
276 678 640
412 71 722
792 593 607
862 147 390
612 460 35
190 231 901
652 108 487
169 277 794
605 414 75
170 768 745
641 592 720
276 133 664
69 702 227
747 180 88
120 311 679
247 520 210
692 263 391
129 837 738
594 804 349
361 522 67
541 610 556
219 579 79
614 134 490
754 259 884
656 652 90
389 2 209
326 120 818
873 377 765
60 177 753
549 820 800
650 327 439
719 551 692
101 248 170
477 817 846
854 600 844
128 121 315
658 280 92
139 398 821
223 211 596
520 440 335
632 568 691
236 359 705
73 843 839
836 575 917
261 673 590
431 250 396
460 846 998
284 311 450
536 57 499
99 29 713
194 764 232
577 563 959
414 555 615
409 68 144
178 462 898
483 95 756
618 162 796
639 160 937
206 470 810
189 745 53
531 239 497
571 122 531
743 689 787
791 273 756
291 113 34
278 470 800
747 94 648
755 809 697
22 648 811
515 118 263
476 277 94
668 760 878
270 306 598
799 821 805
380 612 131
172 231 488
202 367 11
754 430 983
244 283 649
199 731 678
248 584 956
87 197 773
671 694 952
202 772 188
257 641 222
35 89 34
473 762 242
181 379 436
558 739 102
760 858 868
688 853 249
510 815 180
434 49 875
766 186 455
147 46 128
730 660 169
297 792 116
782 143 319
831 343 119
528 415 235
483 464 41
284 368 244
127 129 463
637 99 234
727 542 633
249 320 786
395 246 873
360 456 745
549 169 177
691 43 583
242 759 180
603 150 977
660 409 634
863 462 113
432 272 925
88 442 578
152 213 454
31 367 16
74 456 371
648 662 672
298 711 785
75 637 716
744 655 768
40 274 820
657 101 492
205 837 518
95 869 2
334 431 727
647 277 469
162 275 868
642 143 418
736 872 920
794 85 359
160 870 1
408 165 382
9 703 788
351 143 925
601 821 903
432 394 703
25 649 78
318 177 156
266 151 355
668 161 221
55 555 346
68 147 459
835 578 918
291 56 819
225 638 614
444 187 636
762 296 972
24 552 473
163 468 649
291 812 957
356 502 882
401 674 184
876 357 798
132 116 326
811 653 836
215 727 625
867 284 545
53 587 508
158 239 384
602 745 97
629 445 287
766 769 710
486 632 102
329 387 597
251 318 967
311 580 851
16 355 168
397 708 596
546 56 656
404 329 411
574 795 438
722 426 902
276 549 570
355 615 772
225 782 251
562 639 328
597 596 334
664 159 81
100 509 152
72 392 418
14 7 743
728 737 214
660 83 676
307 711 566
339 625 663
530 593 819
290 697 8
518 780 904
339 224 665
37 495 999
91 870 745
671 519 28
641 635 169
796 383 492
369 855 20
600 243 603
660 253 463
401 92 584
474 451 504
806 783 158
274 578 35
555 826 479
51 163 298
35 702 798
659 818 789
114 740 154
732 666 495
175 732 348
126 605 637
120 233 534
716 562 745
440 790 359
546 719 622
296 386 197
634 105 34
130 856 590
545 256 668
779 486 754
169 607 525
808 60 711
95 202 385
638 607 542
110 97 533
145 609 727
58 838 258
508 66 185
511 623 544
13 751 76
548 601 445
423 119 863
576 626 69
644 465 718
222 733 261
239 845 907
763 392 767
632 190 799
572 473 48
547 25 804
300 853 883
568 697 465
81 3 960
69 554 708
794 439 95
357 779 902
200 749 471
811 629 818
9 124 873
13 809 672
189 447 802
202 627 503
19 513 532
441 674 985
34 848 867
693 30 45
478 735 40
673 209 272
794 480 875
308 418 846
827 668 374
683 665 539
306 1 635
262 90 620
281 611 267
246 362 949
382 318 172
604 548 946
509 839 952
662 625 428
190 140 761
420 405 891
532 803 724
537 269 735
258 849 497
478 584 740
218 531 330
730 75 729
490 66 211
457 641 290
630 801 651
509 297 987
764 570 982
35 69 129
562 528 936
262 878 474
299 256 850
415 305 379
299 421 700
655 138 205
459 847 835
677 737 625
674 268 488
822 621 488
595 720 218
749 820 11
368 878 435
38 825 494
715 811 696
6 438 188
839 117 481
417 684 594
881 181 285
141 755 396
285 583 886
705 425 783
104 297 728
332 746 226
105 490 388
329 453 447
204 112 917
145 771 19
418 711 196
230 592 108
494 807 453
803 547 393
554 831 612
360 20 437
68 683 603
559 43 479
637 854 580
323 96 218
767 637 467
666 290 410
31 469 544
767 444 9
742 308 770
648 808 362
613 35 458
614 672 551
491 419 552
248 535 94
313 38 36
306 164 467
726 456 473
184 329 259
876 616 564
56 39 304
257 426 836
848 366 112
234 138 570
397 677 607
137 619 426
34 393 28
302 73 893
285 421 26
201 571 474
167 40 438
24 215 966
638 83 289
218 374 94
166 295 504
55 57 65
290 738 270
858 324 334
671 47 900
420 618 12
733 100 942
735 328 113
137 743 436
423 285 302
622 384 713
834 435 472
227 534 893
84 465 509
720 621 67
254 569 748
146 363 964
338 416 58
454 118 456
265 73 59
401 425 369
621 236 893
766 433 160
435 43 25
360 561 231
207 115 747
568 466 949
672 446 767
299 456 383
43 162 295
527 255 963
695 309 9
659 486 581
57 233 283
517 852 875
398 734 427
302 71 90
850 458 105
710 530 458
471 242 5
147 66 574
794 642 233
817 284 457
539 207 323
697 579 756
700 276 597
606 827 503
325 639 529
442 316 46
381 145 55
94 879 45
4 219 99
783 646 95
24 599 876
468 249 594
477 13 638
662 653 966
159 336 504
7 35 366
572 429 189
776 378 988
538 466 353
102 741 381
72 203 993
418 570 350
416 385 460
9 521 214
832 310 411
876 401 664
279 628 275
394 819 198
221 854 639
522 549 552
429 206 340
471 521 489
800 422 976
218 185 981
651 804 76
728 780 341
561 553 544
134 41 845
857 58 526
561 127 903
272 42 856
220 822 985
870 849 454
370 331 318
5 664 652
5 374 940
866 568 880
439 604 611
689 387 893
817 147 378
553 487 881
601 577 95
159 72 893
714 193 411
798 651 188
398 489 227
708 94 486
796 263 548
836 532 186
738 867 671
307 111 437
784 344 20
276 7 325
775 387 403
847 815 289
703 602 837
181 539 685
837 823 754
822 715 805
490 440 703
770 415 48
48 60 841
56 697 428
808 570 363
866 543 352
25 592 968
34 196 567
259 299 687
373 419 586
839 223 160
634 103 989
66 285 263
853 165 44
634 842 747
394 45 425
803 425 888
447 278 128
650 431 258
480 256 338
598 454 420
334 636 337
387 496 35
190 536 801
457 37 561
341 764 353
75 868 949
800 525 555
815 23 431
499 280 706
206 474 422
679 74 466
701 393 946
580 828 738
226 53 555
114 500 833
454 509 853
119 144 26
562 354 268
508 746 640
525 561 635
5 417 295
193 618 386
588 325 431
408 469 437
736 29 228
534 377 422
35 411 380
175 366 169
27 22 260
128 412 646
137 693 558
555 452 593
457 337 552
769 164 836
638 603 195
574 818 152
164 850 973
226 598 506
830 815 79
524 692 264
137 518 736
303 852 201
691 825 432
220 344 155
680 249 695
871 511 666
685 206 802
170 101 539
123 320 468
799 776 47
647 1 145
700 476 238
480 16 290
8 528 201
759 156 741
89 710 234
727 50 72
164 545 323
143 25 282
691 726 79
380 304 252
662 124 395
144 771 249
475 210 613
262 573 779
176 359 990
315 437 116
566 328 199
195 870 747
210 506 512
696 290 138
30 407 668
409 363 57
108 522 515
258 193 552
105 855 759
451 66 16
339 569 71
364 118 494
65 471 439
624 197 127
634 218 929
355 370 947
231 72 368
819 747 885
382 204 942
228 329 294
161 266 49
843 109 388
202 326 220
103 246 460
388 671 727
388 755 877
117 820 496
358 289 803
474 623 408
190 762 384
311 99 398
234 366 65
231 790 386
634 37 875
622 619 653
781 109 322
739 540 710
146 116 217
741 851 836
73 380 955
172 631 391
457 250 328
715 664 42
65 816 771
549 775 552
319 193 773
47 603 336
129 833 365
811 572 920
478 28 967
606 495 883
868 34 478
19 174 222
33 376 62
162 31 851
400 349 353
178 218 636
680 493 529
522 275 113
791 651 343
150 564 189
179 513 798
135 355 114
90 664 923
334 850 548
251 485 190
592 280 348
820 156 461
306 488 132
855 674 394
817 643 740
246 633 207
26 585 876
150 793 373
687 54 702
595 578 449
541 13 368
448 46 307
139 480 324
644 10 878
861 209 453
720 600 633
193 4 261
825 873 491
497 116 127
412 874 666
502 77 706
650 668 523
123 404 156
174 527 738
8 661 216
650 62 710
56 268 580
730 397 631
629 386 496
392 102 286
371 603 222
172 124 933
649 617 808
599 242 545
796 376 318
83 6 734
814 11 437
241 787 837
404 99 305
277 213 953
754 143 884
40 356 320
197 289 936
304 2 841
1 174 611
756 633 899
417 424 117
302 409 148
798 269 578
157 413 226
538 700 920
596 489 181
433 151 739
164 802 689
6 454 320
282 134 941
36 544 875
126 625 366
505 344 608
765 351 880
267 36 284
703 167 228
547 393 84
413 514 787
312 475 385
743 581 421
517 386 573
633 564 528
225 511 116
206 145 3
293 103 912
34 47 46
431 333 494
632 185 823
376 636 797
158 730 947
639 854 325
133 607 106
375 547 743
800 806 972
630 76 135
72 176 838
557 162 258
383 42 964
728 785 358
425 525 272
58 569 926
137 850 334
374 281 851
140 18 308
469 466 811
8 501 996
301 174 303
242 686 865
551 780 234
290 236 241
802 103 118
375 280 34
307 549 792
659 655 415
701 571 196
744 303 400
789 522 113
496 637 469
610 852 70
341 319 544
